InterconnectorLinks,ToNode,Period,col3,InitialCap,Potential_expansion_(2030),Exponential_growth,Exp._Incl._Cap,Lowest,Highest,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
SørligeNordsjøI,DoggerBank,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,EastAnglia,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,FirthofForth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HelgoländerBucht,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,HollandseeKust,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Hornsea,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,MorayFirth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,1,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,2,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,3,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,4,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,5,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,6,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,7,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,NO2,8,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Nordsøen,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Norfolk,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,OuterDowsing,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,UtsiraNord,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Borssele,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,DoggerBank,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,EastAnglia,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,FirthofForth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HelgoländerBucht,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,HollandseeKust,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Hornsea,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,MorayFirth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,1,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,2,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,3,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,4,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,5,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,6,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,7,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,NO2,8,1,0.0,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Nordsøen,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,Norfolk,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,OuterDowsing,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,SørligeNordsjøI,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøII,UtsiraNord,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Sweden,Denmark,1,0,2210.0,0.0,2210.0,2210.0,0.0,0.0,,,,,,,,,,,,,,
Sweden,Denmark,2,0,2210.0,0.0,3559.2271000000014,3559.2271000000014,2770.0,5010.0,,,,,,,,,,,,,,
Sweden,Denmark,3,0,2210.0,0.0,5732.170836821004,5732.170836821004,3671.8856000000005,8510.0,,,,,,,,,,,,,,
Sweden,Denmark,4,0,2210.0,0.0,9231.718454408598,9231.718454408598,5124.381377656002,12710.0,,,,,,,,,,,,,,
Sweden,Denmark,5,0,2210.0,0.0,14867.774888009595,14867.774888009595,7463.640352528769,15470.0,,,,,,,,,,,,,,
Sweden,Denmark,6,0,2210.0,0.0,23944.700134888342,15470.0,11231.04032415111,15470.0,,,,,,,,,,,,,,
Sweden,Denmark,7,0,2210.0,0.0,38563.17901423904,15470.0,15470.0,15470.0,,,,,,,,,,,,,,
Sweden,Denmark,8,0,2210.0,0.0,62106.38543422213,15470.0,15470.0,15470.0,,,,,,,,,,,,,,
Sweden,Estonia,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Sweden,Estonia,2,0,0.0,0.0,0.0,560.0,560.0,2800.0,,,,,,,,,,,,,,
Sweden,Estonia,3,0,0.0,0.0,0.0,1461.8856000000003,1461.8856000000003,6300.0,,,,,,,,,,,,,,
Sweden,Estonia,4,0,0.0,0.0,0.0,2914.381377656001,2914.381377656001,9800.0,,,,,,,,,,,,,,
Sweden,Estonia,5,0,0.0,0.0,0.0,5253.640352528768,5253.640352528768,9800.0,,,,,,,,,,,,,,
Sweden,Estonia,6,0,0.0,0.0,0.0,9021.040324151109,9021.040324151109,9800.0,,,,,,,,,,,,,,
Sweden,Estonia,7,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Sweden,Estonia,8,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Sweden,Finland,1,0,2500.0,0.0,2500.0,2500.0,0.0,0.0,,,,,,,,,,,,,,
Sweden,Finland,2,0,2500.0,800.0,4026.2750000000015,4026.2750000000015,3060.0,5300.0,,,,,,,,,,,,,,
Sweden,Finland,3,0,2500.0,800.0,6484.356150250004,6484.356150250004,3961.8856000000005,8800.0,,,,,,,,,,,,,,
Sweden,Finland,4,0,2500.0,800.0,10443.120423539138,10443.120423539138,5414.381377656002,13000.0,,,,,,,,,,,,,,
Sweden,Finland,5,0,2500.0,800.0,16818.749873314024,16818.749873314024,7753.640352528769,17500.0,,,,,,,,,,,,,,
Sweden,Finland,6,0,2500.0,800.0,27086.76485847098,17500.0,11521.04032415111,17500.0,,,,,,,,,,,,,,
Sweden,Finland,7,0,2500.0,800.0,43623.50567221611,17500.0,17121.04032415111,17500.0,,,,,,,,,,,,,,
Sweden,Finland,8,0,2500.0,800.0,70256.09212016079,17500.0,17500.0,17500.0,,,,,,,,,,,,,,
Sweden,Germany,1,0,600.0,0.0,600.0,600.0,0.0,0.0,,,,,,,,,,,,,,
Sweden,Germany,2,0,600.0,700.0,1300.0,1300.0,1160.0,3400.0,,,,,,,,,,,,,,
Sweden,Germany,3,0,600.0,700.0,2093.663000000001,2093.663000000001,2061.8856000000005,4200.0,,,,,,,,,,,,,,
Sweden,Germany,4,0,600.0,700.0,3371.8651981300027,3514.3813776560014,3514.3813776560014,4200.0,,,,,,,,,,,,,,
Sweden,Germany,5,0,600.0,700.0,5430.422620240352,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
